author;contributors;created_at;description;description2;industry;language_primary;languages;license;link;ml_detected;ml_libs;ml_tags;ml_terms;name;pushed_at;scraped_at;stars;stars_score;title;type
simulacre7;0;2016-02-04 18:35:31;tensorflow with IPythonNotebook;tensorflow with IPythonNotebook;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/simulacre7/tensorflow-IPythonNotebook;1.0;['tensorflow'];['ReLu', 'VGG'];['AI', 'model', 'reinforcement learning', 'train', 'vgg'];;2016-05-29 11:20:36;2020-12-19 23:32:03;53.0;0.45;tensorflow-IPythonNotebook;
Slicer;3;2018-10-17 19:12:07;Examples that illustrate how to use 3D Slicer via Jupyter notebooks in Python;Examples that illustrate how to use 3D Slicer via Jupyter notebooks in Python;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];BSD-3-Clause;https://github.com/Slicer/SlicerNotebooks;0.8;['SimpleITK'];['ML', 'RL'];[];;2020-06-10 23:03:00;2020-12-20 10:17:32;31.0;0.405;SlicerNotebooks;
SmirkCao;0;2018-06-19 14:46:07;Statistical learning methods, (2)[] [, , notebook, , Errata, lihang];Statistical learning methods, Ã§Â»ÂÃ¨Â®Â¡Ã¥Â­Â¦Ã¤Â¹Â Ã¦ÂÂ¹Ã¦Â³Â(Ã§Â¬Â¬2Ã§ÂÂ)[Ã¦ÂÂÃ¨ÂÂª]  [Ã§Â¬ÂÃ¨Â®Â°, Ã¤Â»Â£Ã§Â Â, notebook, Ã¥ÂÂÃ¨ÂÂÃ¦ÂÂÃ§ÂÂ®, Errata, lihang];;Python;['Python: 52.6%', 'Jupyter Notebook: 45.1%', 'Shell: 2.3%'];;https://github.com/SmirkCao/Lihang;1.0;['sklearn'];['Classification', 'Clustering', 'Decision Tree', 'KNN', 'Logistic Regression', 'NN', 'Regression'];['AI', 'CNN', 'CV', 'DL', 'KNN', 'ML', 'NLP', 'NN', 'RNN', 'classif', 'clustering', 'decision tree', 'filter', 'fit', 'label', 'logistic regression', 'loss', 'machine learning', 'model', 'naive bayes', 'predict', 'rank', 'recogn', 'regression', 'speech recognition', 'support vector machines', 'text classification', 'train'];;2020-12-27 03:34:00;2020-12-19 23:44:29;3996.0;0.712;Lihang;
soniclavier;0;2015-11-02 00:21:54;;;;Scala;['Scala: 52.1%', 'Java: 36.2%', 'Python: 11.0%', 'Shell: 0.7%'];;https://github.com/soniclavier/bigdata-notebook;1.0;['keras', 'pattern', 'sklearn', 'tensorflow'];['CNN', 'Classification', 'LSTM', 'NN', 'ReLu'];['ML', 'filter', 'machine learning'];;2019-11-26 11:58:46;2020-12-19 23:03:37;98.0;0.498;bigdata-notebook;
spacetelescope;20;2018-06-22 19:53:50;Curated Notebooks from STScI;Curated Notebooks from STScI;;Jupyter Notebook;['Jupyter Notebook: 99.1%', 'Other: 0.9%'];BSD-3-Clause;https://github.com/spacetelescope/notebooks;1.0;['pattern'];['AI', 'Classification', 'Linear Regression', 'ML', 'RL', 'Recommender', 'Regression'];['AI', 'ML', 'detect', 'model', 'recogn', 'train'];;2020-11-30 20:09:37;2020-12-20 11:07:37;109.0;0.506;notebooks;
spark-notebook;71;2014-09-05 19:35:25;Interactive and Reactive Data Science using Scala and Spark.;Interactive and Reactive Data Science using Scala and Spark.;;JavaScript;['JavaScript: 54.2%', 'Jupyter Notebook: 29.3%', 'Scala: 10.7%', 'HTML: 2.7%', 'CSS: 2.2%', 'CoffeeScript: 0.8%', 'Other: 0.1%'];Apache-2.0;https://github.com/spark-notebook/spark-notebook;1.0;['pattern'];['Anomaly Detection', 'CV', 'Classification', 'Clustering', 'K-Means', 'Linear Regression', 'ML', 'RL', 'Random Forest', 'Regression'];['ML', 'RL', 'classif', 'deep learning', 'filter', 'fit', 'gru', 'label', 'loss', 'machine learning', 'model', 'predict', 'recommend', 'train'];;2020-06-02 09:53:46;2020-12-19 23:52:45;2994.0;0.699;spark-notebook;
spatialaudio;26;2015-11-17 22:32:56;Sphinx source parser for Jupyter notebooks;:ledger: Sphinx source parser for Jupyter notebooks;;Python;['Python: 98.8%', 'Other: 1.2%'];MIT;https://github.com/spatialaudio/nbsphinx;1.0;['pattern', 'pytorch'];['AI', 'Classification', 'ML', 'NN', 'RL', 'Recommender'];['ML'];;2020-12-28 17:07:33;2020-12-19 23:27:41;277.0;0.57;nbsphinx;
Speedml;0;2017-05-03 21:23:27;Speedml Python Notebooks;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/Speedml/notebooks;0.8;['pattern', 'sklearn', 'xgboost'];['ANN', 'Classification', 'Decision Tree', 'KNN', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'Random Forest', 'Regression', 'Supervised Learning', 'Support Vector Machines'];[];;2017-05-16 06:53:47;2020-12-19 22:38:57;134.0;0.521;notebooks;
stared;15;2018-03-10 17:51:43;Live training loss plot in Jupyter Notebook for Keras, PyTorch and others;Live training loss plot in Jupyter Notebook for Keras, PyTorch and others;;Python;['Python: 99.8%', 'Shell: 0.2%'];MIT;https://github.com/stared/livelossplot;1.0;['keras', 'pattern', 'pytorch', 'sklearn', 'tensorflow'];['AI', 'CNN', 'Classification', 'GRU', 'LSTM', 'ML', 'NER', 'NN', 'ReLu'];['AI', 'NN', 'artificial intelligence', 'deep learning', 'epoch', 'fit', 'label', 'loss', 'model', 'neural network', 'predict', 'train'];;2020-11-30 21:45:57;2020-12-20 10:23:14;1011.0;0.646;livelossplot;
Startupsci;0;2016-11-19 04:12:24;Jupyter notebooks for learning Python and Data Science, companion to Data Science Solutions book.;Jupyter notebooks for learning Python and Data Science, companion to Data Science Solutions book.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/Startupsci/data-science-notebooks;0.8;['pattern', 'sklearn'];['ANN', 'Classification', 'Decision Tree', 'KNN', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'Random Forest', 'Recommender', 'Regression', 'Supervised Learning', 'Support Vector Machines'];[];;2020-03-23 08:27:49;2020-12-20 10:07:38;30.0;0.403;data-science-notebooks;
stephenslab;4;2017-07-05 22:00:35;Simple data science website using Jupyter notebooks.;Simple data science website using Jupyter notebooks.;;Jupyter Notebook;['Jupyter Notebook: 99.2%', 'Other: 0.8%'];MIT;https://github.com/stephenslab/ipynb-website;1.0;['pattern'];['ML', 'Recommender'];['RL', 'recommend'];;2020-10-25 19:01:52;2020-12-20 11:22:41;54.0;0.452;ipynb-website;
Steven-Hewitt;3;2017-02-27 18:33:23;Accompanying notebook for the Entailment with Tensorflow article.;Accompanying notebook for the Entailment with Tensorflow article.;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/Steven-Hewitt/Entailment-with-Tensorflow;1.0;['tensorflow'];['Classification', 'LSTM', 'NN', 'RNN'];['RL', 'lstm', 'machine learning', 'model', 'natural language processing', 'neural network', 'recommend', 'train'];;2019-05-08 22:15:38;2020-12-20 09:28:39;81.0;0.484;Entailment-with-Tensorflow;
stevetjoa;9;2014-05-09 17:56:18;Instructional notebooks on music information retrieval.;Instructional notebooks on music information retrieval.;;Jupyter Notebook;['Jupyter Notebook: 51.8%', 'HTML: 48.2%'];MIT;https://github.com/stevetjoa/musicinformationretrieval.com;1.0;['keras', 'pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'ANN', 'Classification', 'Clustering', 'DL', 'K-Means', 'KNN', 'ML', 'NER', 'NN', 'Naive Bayes', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Supervised Learning', 'Unsupervised learning'];['ML'];;2020-08-21 22:48:22;2020-12-19 23:44:19;814.0;0.634;musicinformationretrieval.com;
StingraySoftware;9;2016-04-06 15:48:14;Tutorial notebooks for Stingray;Tutorial notebooks for Stingray;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];MIT;https://github.com/StingraySoftware/notebooks;0.8;['pattern'];['AI', 'Bayesian', 'DL'];[];;2019-12-13 11:13:55;2020-12-19 22:43:45;10.0;0.302;notebooks;
stitchfix;7;2015-05-05 00:24:18;Algorithm's team Jupyter Notebooks;Algorithm's team Jupyter Notebooks;;Jupyter Notebook;['Jupyter Notebook: 99.5%', 'Python: 0.5%'];Apache-2.0;https://github.com/stitchfix/Algorithms-Notebooks;0.8;['statsmodels'];['Classification', 'DL', 'GAN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'ReLu', 'Recommender', 'Rectifier', 'Regression'];[];;2016-08-16 17:37:52;2020-12-19 23:27:29;112.0;0.508;Algorithms-Notebooks;
StuartGordonReid;0;2015-04-12 12:53:46;IPython Notebooks from old blog posts;IPython Notebooks from old blog posts;;Jupyter Notebook;['Jupyter Notebook: 70.3%', 'HTML: 29.7%'];;https://github.com/StuartGordonReid/Python-Notebooks;0.8;['pattern', 'sklearn'];['Classification', 'Clustering', 'Decision Tree', 'GBM', 'K-Means', 'Linear Regression', 'ML', 'NN', 'RL', 'RNN', 'Random Forest', 'Regression', 'Supervised Learning', 'Support Vector Machines', 'Unsupervised learning'];[];;2017-07-05 16:20:18;2020-12-19 23:29:59;25.0;0.387;Python-Notebooks;
sunpy;5;2016-05-25 14:17:18;A list of tutorial notebooks for Python and SunPy;A list of tutorial notebooks for Python and SunPy;;Jupyter Notebook;['Jupyter Notebook: 99.9%', 'Other: 0.1%'];MIT;https://github.com/sunpy/tutorial-notebooks;1.0;['skimage'];['AI', 'GBM', 'RL', 'ReLu', 'Recommender'];['AI', 'CV', 'recogn', 'recommend'];;2019-06-12 22:53:49;2020-12-19 22:44:21;13.0;0.327;tutorial-notebooks;
sunwu51;0;2018-01-27 14:05:48;my note;my note;;Jupyter Notebook;['Jupyter Notebook: 36.3%', 'CSS: 32.6%', 'HTML: 13.0%', 'Java: 11.7%', 'JavaScript: 5.7%', 'Shell: 0.2%', 'Other: 0.5%'];;https://github.com/sunwu51/notebook;1.0;['skimage', 'sklearn'];['RL'];['AI', 'CV', 'ML', 'NER', 'NN', 'RL', 'chatbot', 'filter', 'label', 'model', 'rank'];;2020-12-17 19:17:32;2020-12-19 23:26:20;186.0;0.544;notebook;
taboola;3;2018-10-25 12:09:09;;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/taboola/mdn-tensorflow-notebook-example;1.0;['keras', 'sklearn', 'tensorflow'];['NN'];['predict'];;2020-03-04 09:52:27;2020-12-19 23:49:31;27.0;0.393;mdn-tensorflow-notebook-example;
takluyver;5;2014-10-20 20:49:43;Citations in the Jupyter Notebook;Citations in the Jupyter Notebook;;JavaScript;['JavaScript: 98.1%', 'Other: 1.9%'];MIT;https://github.com/takluyver/cite2c;0.8;['pattern'];['ML'];[];;2019-04-18 10:45:42;2020-12-20 11:02:24;272.0;0.569;cite2c;
takluyver;0;2018-01-11 15:14:09;Introduction to Jupyter Notebook;Introduction to Jupyter Notebook;;Jupyter Notebook;['Jupyter Notebook: 99.6%', 'Other: 0.4%'];;https://github.com/takluyver/jupyter-intro-xfel-jan17;1.0;['pattern'];['AI', 'DL', 'ML', 'RL', 'Recommender'];['ML'];;2018-01-19 17:37:46;2020-12-20 09:48:56;14.0;0.334;jupyter-intro-xfel-jan17;
tarmstrong;8;2013-09-06 04:56:31;A diffing and merging tool for the IPython Notebook.;A diffing and merging tool for the IPython Notebook.;;Python;['Python: 42.4%', 'JavaScript: 35.8%', 'HTML: 17.2%', 'CSS: 4.1%', 'Other: 0.5%'];MIT;https://github.com/tarmstrong/nbdiff;0.8;['pattern'];['Classification', 'RL', 'Regression'];[];;2015-06-11 19:38:51;2020-12-19 23:31:28;207.0;0.551;nbdiff;
Tessellate-Imaging;2;2019-12-26 18:15:11;A set of jupyter notebooks on pytorch functions with examples;A set of jupyter notebooks on pytorch functions with examples;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];Apache-2.0;https://github.com/Tessellate-Imaging/Pytorch_Tutorial;1.0;['Pillow', 'caffe', 'imutils', 'keras', 'pytorch', 'skimage', 'tensorflow'];['AI', 'AlexNet', 'CNN', 'CV', 'Classification', 'DL', 'NN', 'Object Detection', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Rectifier', 'Regression', 'ResNet', 'Supervised Learning', 'VGG'];['AI', 'CNN', 'NN', 'classif', 'deep learning', 'fit', 'layer', 'loss', 'model', 'recommend', 'train'];;2020-03-13 04:59:41;2020-12-20 10:09:27;140.0;0.524;Pytorch_Tutorial;
thibo73800;2;2019-02-19 17:03:33;Jupyter notebooks to help you started with tensorflow 2.0;Jupyter notebooks to help you started with tensorflow 2.0;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/thibo73800/tensorflow2.0-examples;1.0;['keras', 'sklearn', 'tensorflow'];['CNN', 'LSTM', 'NN', 'RNN', 'ReLu'];['CNN', 'NN', 'RNN', 'layer', 'model', 'neural network', 'recommend', 'train'];;2020-04-17 16:19:33;2020-12-19 23:52:57;242.0;0.561;tensorflow2.0-examples;
thomas-haslwanter;2;2015-08-12 12:04:04;"Python modules and IPython Notebooks, for the book ""Introduction to Statistics With Python""";"Python modules and IPython Notebooks, for the book ""Introduction to Statistics With Python""";;HTML;['HTML: 77.9%', 'Jupyter Notebook: 20.1%', 'Python: 2.0%'];;https://github.com/thomas-haslwanter/statsintro_python;1.0;['sklearn', 'statsmodels'];['AI', 'Bayesian', 'Linear Regression', 'Logistic Regression', 'ML', 'Recommender', 'Regression'];['AI', 'ML', 'bayesian', 'detect', 'fit', 'label', 'linear regression', 'logistic regression', 'loss', 'model', 'predict', 'rank', 'recommend', 'regression', 'train'];;2020-06-30 20:23:35;2020-12-19 23:11:01;647.0;0.621;statsintro_python;
tiagoantao;13;2014-05-02 13:19:08;Notebooks to introduce biopython;Notebooks to introduce biopython;;Jupyter Notebook;['Jupyter Notebook: 99.7%', 'Python: 0.3%'];MIT;https://github.com/tiagoantao/biopython-notebook;0.8;['pattern'];['AI', 'Bayesian', 'CV', 'Classification', 'Clustering', 'DL', 'GRU', 'K-Means', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'Recommender', 'Regression', 'Supervised Learning', 'Support Vector Machines', 'VGG'];[];;2020-12-04 16:21:51;2020-12-19 22:35:57;75.0;0.478;biopython-notebook;
Tianxiaomo;0;2018-11-15 14:37:35;tensorflow notebook\;tensorflow notebook\Ã¤ÂºÂºÃ¥Â·Â¥Ã¦ÂÂºÃ¨ÂÂ½Ã¥Â®ÂÃ¨Â·Âµ;;Python;['Python: 100.0%'];;https://github.com/Tianxiaomo/tensorflow_notebook;1.0;['tensorflow'];['ReLu'];['label', 'layer', 'loss', 'train', 'vgg'];;2018-11-18 12:58:18;2020-12-19 22:25:52;30.0;0.403;tensorflow_notebook;
timkpaine;3;2018-10-12 15:37:49;A web frontend for scheduling Jupyter notebook reports;A web frontend for scheduling Jupyter notebook reports;;Python;['Python: 69.2%', 'TypeScript: 21.9%', 'CSS: 5.5%', 'HTML: 1.6%', 'Smarty: 1.4%', 'JavaScript: 0.2%', 'Shell: 0.2%'];Apache-2.0;https://github.com/timkpaine/paperboy;1.0;['pattern'];['AI', 'Classification', 'GRU', 'ML', 'NER', 'NN', 'RL', 'Recommender'];['ML', 'filter', 'model', 'recommend'];;2020-11-03 03:57:30;2020-12-19 22:42:19;213.0;0.553;paperboy;
timsainb;2;2016-10-06 01:44:57;Spectrograms, MFCCs, and Inversion Demo in a jupyter notebook;Spectrograms, MFCCs, and Inversion Demo in a jupyter notebook;;Jupyter Notebook;['Jupyter Notebook: 68.7%', 'HTML: 31.3%'];;https://github.com/timsainb/python_spectrograms_and_inversion;1.0;['tensorflow'];['GAN', 'LSTM', 'ML'];['AI', 'ANN', 'CNN', 'CV', 'DL', 'GAN', 'GBM', 'KNN', 'ML', 'NER', 'NLU', 'NN', 'RL', 'detect', 'filter', 'fit', 'gru', 'lstm', 'model', 'rank', 'vgg'];;2019-07-15 13:39:08;2020-12-19 23:49:35;142.0;0.525;python_spectrograms_and_inversion;
tirthajyoti;3;2017-07-17 03:06:13;Practice and tutorial-style notebooks covering wide variety of machine learning techniques;Practice and tutorial-style notebooks  covering wide variety of machine learning techniques;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Other: 0.2%'];BSD-2-Clause;https://github.com/tirthajyoti/Machine-Learning-with-Python;1.0;['keras', 'pattern', 'sklearn', 'statsmodels', 'tensorflow'];['AI', 'Bayesian', 'CV', 'Classification', 'Clustering', 'DL', 'Decision Tree', 'K-Means', 'KNN', 'Linear Regression', 'Logistic Regression', 'ML', 'NN', 'Naive Bayes', 'RL', 'RNN', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Supervised Learning', 'Support Vector Machines', 'Unsupervised learning'];['AI', 'CV', 'DL', 'KNN', 'ML', 'NN', 'RL', 'RNN', 'classif', 'clustering', 'decision tree', 'deep learning', 'detect', 'fit', 'k-means', 'k-nearest neighbor', 'layer', 'linear regression', 'logistic regression', 'lstm', 'machine learning', 'model', 'naive bayes', 'neural network', 'neuron', 'predict', 'propagation', 'random forest', 'recurrent neural network', 'regression', 'reinforcement learning', 'test data', 'train'];;2020-12-09 02:19:41;2020-12-19 23:16:44;1713.0;0.673;Machine-Learning-with-Python;
tirthajyoti;0;2017-11-06 09:27:30;General statistics, mathematical programming, and numerical/scientific computing scripts and notebooks in Python;General statistics, mathematical programming, and numerical/scientific computing scripts and notebooks in Python;;Jupyter Notebook;['Jupyter Notebook: 99.8%', 'Python: 0.2%'];MIT;https://github.com/tirthajyoti/Stats-Maths-with-Python;1.0;['keras', 'pattern', 'sklearn', 'statsmodels'];['AI', 'Bayesian', 'Classification', 'Clustering', 'DL', 'GRU', 'Gradient Boosting', 'K-Means', 'Linear Regression', 'Logistic Regression', 'ML', 'NLP', 'NN', 'RL', 'Random Forest', 'ReLu', 'Recommender', 'Regression', 'Support Vector Machines'];['AI', 'bayesian', 'classif', 'decision tree', 'deep learning', 'fit', 'layer', 'linear regression', 'logistic regression', 'machine learning', 'model', 'neural network', 'predict', 'recogn', 'regression'];;2020-12-15 07:57:16;2020-12-19 22:31:54;339.0;0.583;Stats-Maths-with-Python;
tkf;4;2012-05-07 12:32:26;IPython notebook client in Emacs;IPython notebook client in Emacs;;Emacs Lisp;['Emacs Lisp: 97.1%', 'Python: 1.9%', 'Shell: 1.0%'];GPL-3.0;https://github.com/tkf/emacs-ipython-notebook;0.8;['pattern'];['AI', 'ML', 'RL'];[];;2015-03-21 02:29:28;2020-12-19 22:56:22;539.0;0.611;emacs-ipython-notebook;
tlinnet;0;2018-11-12 20:11:11;C# kernel in Jupyter Notebook;C# kernel in Jupyter Notebook;;Jupyter Notebook;['Jupyter Notebook: 99.6%', 'Other: 0.4%'];;https://github.com/tlinnet/csharp-notebook;1.0;['pattern'];['AI', 'GRU', 'ML'];['AI', 'DL', 'ML', 'NLP', 'RL', 'artificial intelligence', 'classif', 'detect', 'filter', 'fit', 'label', 'layer', 'loss', 'model', 'predict', 'rank', 'recogn', 'recommend', 'regression', 'test data', 'train'];;2019-01-05 21:29:45;2020-12-19 23:40:31;31.0;0.405;csharp-notebook;
Tong-Chen;0;2016-11-25 22:01:43;;;;Jupyter Notebook;['Jupyter Notebook: 53.4%', 'HTML: 46.6%'];GPL-3.0;https://github.com/Tong-Chen/notebook;0.8;['pattern'];['Linear Regression', 'Regression'];[];;2017-05-17 10:31:12;2020-12-19 23:23:07;18.0;0.357;notebook;
tritemio;7;2015-06-13 21:21:48;A brief guide to install and run Jupyter/IPython notebooks;A brief guide to install and run Jupyter/IPython notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/tritemio/jupyter_notebook_beginner_guide;0.8;['pattern'];['ML', 'RL'];[];;2018-02-13 07:33:44;2020-12-20 09:40:26;28.0;0.397;jupyter_notebook_beginner_guide;
trnkatomas;0;2017-03-24 14:03:04;Some simple notebooks;Some simple notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/trnkatomas/Keras_2_examples;0.8;['keras', 'tensorflow'];['LSTM'];[];;2017-03-24 14:04:49;2020-12-19 22:40:51;30.0;0.403;Keras_2_examples;
tugstugi;2;2019-03-12 20:05:49;Try out deep learning models online on Google Colab;;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];;https://github.com/tugstugi/dl-colab-notebooks;1.0;['albumentations', 'caffe', 'detectron', 'keras', 'opencv-python', 'pytorch', 'skimage', 'tensorflow'];['AI', 'CNN', 'GAN', 'ML', 'NN', 'Object Detection', 'RL', 'RNN', 'ReLu', 'ResNet', 'Speech Recognition', 'VGG'];['AI', 'CNN', 'GAN', 'ML', 'NN', 'RL', 'RNN', 'deep learning', 'detect', 'layer', 'model', 'object detection', 'predict', 'recogn', 'resnet', 'speech recognition', 'train'];;2020-10-20 12:51:06;2020-12-20 10:32:02;834.0;0.635;dl-colab-notebooks;
TwistedHardware;4;2014-07-21 21:32:15;Machine Learning Tutorial in IPython Notebooks;Machine Learning Tutorial in IPython Notebooks;;Jupyter Notebook;['Jupyter Notebook: 100.0%'];GPL-2.0;https://github.com/TwistedHardware/mltutorial;1.0;['pattern', 'sklearn', 'tensorflow', 'vocabulary'];['AI', 'Anomaly Detection', 'CV', 'Classification', 'Clustering', 'DL', 'GAN', 'GRU', 'ML', 'NER', 'NN', 'RL', 'RNN', 'ReLu', 'Recommender', 'Rectifier', 'Regression', 'Supervised Learning', 'Unsupervised learning', 'VGG'];['ML', 'machine learning'];;2018-05-19 18:13:09;2020-12-19 23:14:35;128.0;0.518;mltutorial;
